pk_UUID,Pure_IUPAC_name,Pure_Molecular_Weight,Pure_Molecular_Formula,Pure_CAS,Pure_Synonyms,Pure_LFL_LEL,Pure_UFL_UEL,Pure_Flash_Point,Pure_Flash_Point_Measured,Pure_Autoignition_Temp,Pure_Peroxide Former,Pure_Rat_ Oral_LD50,Pure_OSHA_Categories,Pure_Comments,Pure_Melting_Point,Pure_Measured_or_predicted_melting_point,Pure_Source_melting_point,Pure_Boiling_Point,Pure_Measured_or_predicted_boiling_point,Pure_Source_boiling_point,Pure_Density,Pure_Density_units,Pure_Density_Temp,Pure_source_density,Pure_Density_Measured,Pure_Viscosity,Pure_viscosity_units,Pure_viscosity_Temp,Pure_Viscosity_source,Pure_Heat_of_Vaporization,Pure_HoV_units,Pure_HoV_temperature,Pure_HoV_source,Pure_Heat_of_Vaporization_kg,Pure_Vapor_Pressure,Pure_vapor_pressure_units,Pure_temperature_vapor_pressure,Pure_source_vapor_pressure,Pure_DVPE,Pure_LHV,Pure_LHV_units,Pure_source_LHV,Pure_LHV_volume,Pure_Critical Pressure,Pure_Critical_Temperature,Pure_Acentric_Factor,Pure_Lubricity,Pure_Corrosion,Pure_Stability,Pure_Surface_Tension,Pure_Surface_Tension_Test_Temp,Pure_PMI,Pure_MON,Pure_source_MON,Pure_RON,Pure_source_RON,Pure_DCN,Pure_measured_or_predicted_DCN,Pure_source_DCN,Pure_Water_Solubility,Pure_water_solubility_units,Pure_measured_or_predicted_water_solubility,Pure_temperature_water_solubility,Pure_source_water_solubility,Pure_Dispersion,Pure_Polarity,Pure_Hydrogen_Bonding,Pure_Supplier,Univ_Carbon_Weight,Univ_Hydrogen_Weight,Univ_Oxygen_Weight,Univ_Sulfur,Univ_Nitrogen,Univ_source_CHNSO,Pure_Stoichiometric Air to Fuel Ratio,Pure_HOV to Stoichiometric Air to Fuel Ratio,------------------------,Blend_Name,Blend_Primary Component,Blend_Secondary Component,Blend_Other Components,Blend component primary CAS,Blend component secondary CAS,Blend_component other CAS,Blend_Peroxide Former,Blend_Flash point,Blend_Cloud Point,Blend_Cloud_Point_Other,Blend_Predicted Cloud Point,Blend_Density,Blend_Density Units,Blend_Density Temperature,Blend_Density Source,Blend_viscosity,Blend_viscosity_units,Blend_viscosity_temp,Blend_viscosity_source,Blend_HoV,Blend_HoV_units,Blend_HoV_temp,Blend_HoV_source,Blend_DVPE,Blend_DVPE_units,Blend_DVPE_temp,Blend_DVPE_source,Blend_LHV,Blend_LHV_units,Blend_LHV_source,Blend_Peroxide Value,Blend_Peroxide Value Other,Blend_Acid Value,Blend_acid value other,Blend_MON,Blend_source MON blend,Blend_MON1,Blend_MON2,Blend_MON3,Blend_MON1_percent,Blend_MON2_percent,Blend_MON3_percent,Blend_MON_Source,Blend_RON,Blend_Source RON blend,Blend_RON1,Blend_RON2,Blend_RON3,Blend_RON1_percent,Blend_RON2_percent,Blend_RON3_percent,Blend_RON_Source,Blends_DNC,Blends_DNC_Source,Blend_PMI,Blend_Source PMI blend,Blend_measured_or_predicted_YSI,Blend_YSI,Blend_Source YSI blend,Blend_Oxidation Stability,Blend_Ox stab other,Blend_Themal Stability,Blend_thermal stability other,Blend_Corrosion_Other,Blend_Corrosion,Blend_Comments,___Identifier,CAS_filtered,CAS_Blend_list,Distillation curve IBP,Distillation T5,Distillation T10,Distillation T15,Distillation T20,Distillation T30,Distillation T40,Distillation T50,Distillation T60,Distillation T70,Distillation T80,Distillation T90,Distillation T95,Distillation FBP,Distallation_Source,Recovered,Residue,Loss,concat_name_cas2,concat_description,Pure_Functional_group,Pure_Lubricity_Comments,Pure_PMI_Comments,Pure_Surface_Tension_Comments,Pure_BioCompatability,Pure_BioCompatability_Comments,Blends_CAS_Primary_filtered,Blends_CAS_Secondary_filtered,Blends_CAS_Other_filtered,Pure_Blending Octane Information Ron,Pure_Blending Octane Information Mon,Blends_Fuel_Blends_search,Blend_Stoichiometric Air to Fuel Ratio,Blend_HOV to Stoichiometric Air to Fuel Ratio
"42B5D448-1D5A-1D4F-8937-522F5884E476","2-Methyl-1-hexanol","116.20","C7H16O","624-22-6","","","","61.8","Predicted","","","","","No information available","-37.2","Predicted","EPI Suite, Chemspider","168","Measured","Scifinder","0.8258","","20","Scifinder","Measured","","","","","46.3","","","ACD labs predicted, Chemspider","398.450947","0.11","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","27.4","","","","","","","19","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4089","","Predicted","25","EPI Suite, Chemspider","15.98","4.46","11.26","Alfa Chemistry, request quote","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","624226","","","","","","","","","","","","","","","","","","","","2-Methyl-1-hexanol","IUPAC Name:	2-Methyl-1-hexanolIUPAC Name:	2-Methyl-1-hexanolIUPAC Name:	2-Methyl-1-hexanolIUPAC Name:	2-Methyl-1-hexanol","alcohol","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"E0F35E06-1CEA-7147-BB86-FB5661CC6B6A","Cyclohexanone","98.14","C6H10O","108-94-1","oxocyclohexane","1.1","9.4","44","Measured","420","","1534","1","eye damage","-31","Measured","Scifinder","156","Measured","SAE 2012-01-1310, Chemspider","0.9478","","20","Scifinder","Measured","","","","","45.06","","25","Pub Chem, CRC Handbook","459.140004","0.5","","20","Pub Chem","","35","","SAE 2012-01-1310","","3.85","629","","","","","35.05","20","","","","101","API Report","10.4","Measured","Dahmen, M.; Marquardt, W. (2015). ""A Novel Group Contribution Method for the Prediction of the Derived Cetane Number of Oxygenated Hydrocarbons."" Energy Fuels (29:9); pp. 5781–5801. http://pubs.acs.org/doi/full/10.1021/acs.energyfuels.5b01032","25000","","Measured","25","Pub Chem, Yalkowsky, 1992","17.8","8.4","5.1","Sigma, 500 mL $39.10","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","108941","","","","","","","","","","","","","","","","","","","","Cyclohexanone","IUPAC Name:	CyclohexanoneIUPAC Name:	CyclohexanoneIUPAC Name:	CyclohexanoneIUPAC Name:	Cyclohexanone","ketone","","","Pub Chem, Riddick","Red flag","","","","","","","","",""
"6640272E-9205-A44D-9BA0-16B2CAADC27E","2,4-Dimethyl-1-pentanol","116.20","C7H16O","6305-71-1","","","","","","","","","","No serious warnings listed, limited information","-48.5","Predicted","EPI Suite, Chemspider","157","Measured","Scifinder","0.816","","25","Scifinder","Measured","","","","","46.3","","","ACD labs predicted, Chemspider","398.450947","0.11","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","26.2","","","","","","","15.8","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4725","","Predicted","25","EPI Suite Chemspider","15.69","4.24","9.43","Aldrich Partner Products, Aurum Pharmatech, 100 mg $230","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","6305711","","","","","","","","","","","","","","","","","","","","2,4-Dimethyl-1-pentanol","IUPAC Name:	2,4-Dimethyl-1-pentanolIUPAC Name:	2,4-Dimethyl-1-pentanolIUPAC Name:	2,4-Dimethyl-1-pentanolIUPAC Name:	2,4-Dimethyl-1-pentanol","alcohol","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"4C80A956-19A6-1F43-8E08-5F5FCFFE174D","3-Methyl-2-butanone","86.13","C5H10O","563-80-4","Methyl isopropyl ketone","1.2","8","11","Measured","475","","3078","2","No serious warnings","-92","Measured","Scifinder","93","Measured","Scifinder","0.815","","20","Scifinder","Measured","0.63","","16","Pub Chem","36.9","","25","Chickos and Acree, 2003. Enthalpies of Vaporization of Organic and Organometallic Compounds","428.422153","5.5","","20","Pub Chem","","33.34","","NIST website","26.68","3.8","553",".321","","","","21.4","",".15094","102.2","NREL, June  2016 JCE-4-42309-01, WO #65","108.9","Averaged value: NREL, June  2016 JCE-4-42309-01, WO #65 and LBNL, WO #74402","12.7","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","5237","","Measured","20","Pub Chem, Yalkowsky 1992","15.51","6.41","4.26","Sigma, 1L $138","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","563804","","","","","","","","","","","","","","","","","","","","3-Methyl-2-butanone","IUPAC Name:	3-Methyl-2-butanoneIUPAC Name:	3-Methyl-2-butanoneIUPAC Name:	3-Methyl-2-butanoneIUPAC Name:	3-Methyl-2-butanone","ketone","","Yaws, C.L. Yaws' Handbook of Thermodynamic and Physical Properties of Chemical Compounds: Physical, Thermodynamic and Transport Properties for 5,000 Organic Chemical Compounds. McGraw-Hill, 2003","ACD labs predicted, Chemspider","Possible concern","","","","","","","","",""
"D1D7A948-D94F-3A4A-9510-1383971CB8CD","3-Methyl-2-pentanone","100.16","C6H12O","565-61-7","","","","12","Measured","","","","2","No serious warnings","-66.7","Predicted","EPI Suite, Chemspider","118","Measured","Scifinder","0.8145","","15","Scifinder","Measured","","","","","34.2","","","ACD Labs, predicted, Chemspider","341.453674","2.43","","25","ACD Labs, predicted, Chemspider","","","","","","","","","","","","22.8","","","","","","","19","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","11820","","Predicted","25","EPI Suite, Chemspider","15.66","5.4","3.69","Sigma, 25g $264.50","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","565617","","","","","","","","","","","","","","","","","","","","3-Methyl-2-pentanone","IUPAC Name:	3-Methyl-2-pentanoneIUPAC Name:	3-Methyl-2-pentanoneIUPAC Name:	3-Methyl-2-pentanoneIUPAC Name:	3-Methyl-2-pentanone","ketone","","","ACD Labs, predicted, Chemspider","Possible concern","","","","","","","","",""
"5AD7573B-1782-1143-852D-9E5C3117581D","4-Methyl-3-hexanone","114.19","C7H14O","17042-16-9","","","","","","","","","","No information available","-54.3","Predicted","EPI Suite, Chemspider","134.5","Measured","Scifinder","0.806","","20","Scifinder","Measured","","","","","37.2","","","ACD labs predicted, Chemspider","325.772835","1.1","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","23.9","","","","","","","23.6","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4057","","Predicted","25","EPI Suite, Chemspider","15.64","4.96","3.14","BOC Sciences, request quote","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","17042169","","","","","","","","","","","","","","","","","","","","4-Methyl-3-hexanone","IUPAC Name:	4-Methyl-3-hexanoneIUPAC Name:	4-Methyl-3-hexanoneIUPAC Name:	4-Methyl-3-hexanoneIUPAC Name:	4-Methyl-3-hexanone","ketone","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"6281AA50-0A37-C241-99A1-15507E91688C","5-Methyl-3-hexanone","114.19","C7H14O","623-56-3","Ethyl isobutyl ketone","","","31.0","Predicted","","","","3","No serious warnings","-54.3","Predicted","EPI Suite, Chemspider","136","Measured","Scifinder","0.8090","","20","Scifinder","Measured","","","","","37.6","","","ACD labs predicted, Chemspider","329.275768","0.88","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","23.9","","","","","","","24","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4057","","Predicted","25","EPI Suite, Chemspider","15.57","5.24","3.4","Aldrich Partner Products, TCI 10 mL $210","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","623563","","","","","","","","","","","","","","","","","","","","5-Methyl-3-hexanone","IUPAC Name:	5-Methyl-3-hexanoneIUPAC Name:	5-Methyl-3-hexanoneIUPAC Name:	5-Methyl-3-hexanoneIUPAC Name:	5-Methyl-3-hexanone","ketone","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"0DF57EBC-6541-A14F-988C-68889A7A8FAA","5-Methyl-1-hexanol","116.20","C7H16O","627-98-5","","","","61.8","Predicted","","","","2","No serious warnings","-37.23","Predicted","EPI Suite, Chemspider","170","Measured","Scifinder","0.8192","","25","Scifinder","Measured","","","","","46.3","","","ACD labs predicted, Chemspider","398.450947","0.11","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","27.4","","","","","","","20.8","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4089","","Predicted","25","EPI Suite, Chemspider","","","","Sigma, 1g $93.40","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","627985","","","","","","","","","","","","","","","","","","","","5-Methyl-1-hexanol","IUPAC Name:	5-Methyl-1-hexanolIUPAC Name:	5-Methyl-1-hexanolIUPAC Name:	5-Methyl-1-hexanolIUPAC Name:	5-Methyl-1-hexanol","alcohol","","","ACD labs predicted, Chemspider","","","","","","","","","",""
"66B6DBF8-37AD-5F43-8789-DEF36D62BAE3","1-Hexanol","102.17","C6H14O","111-27-3","Hexan-1-ol","1.2","7.7","58","Measured","290","","720","2","No serious warnings","-44.6","Measured","Scifinder","157","Measured","Scifinder","0.8153","","25","Scifinder","Measured","","","","","61.84","","25","Pub Chem converted from 14.78 kcal/mol","605.265734","4.14","","37.78","Wallner, T., Ickes, A., Lawyer, K. Analytical assessment of alcohol isomers for spark-ignition engine applications. Proceedings of the FISITA 2012 World Automotive Congress. F2012-B01-004. Beijing, China. November 27-30, 2012","","36.021","","Wallner, T., Ickes, A., Lawyer, K. Analytical assessment of alcohol isomers for spark-ignition engine applications. Proceedings of the FISITA 2012 World Automotive Congress. F2012-B01-004. Beijing, China. November 27-30, 2012","","3.51","611.35","","","","","25.73","25","","64.1","Wallner, T., Ickes, A., Lawyer, K. Analytical assessment of alcohol isomers for spark-ignition engine applications. Proceedings of the FISITA 2012 World Automotive Congress. F2012-B01-004. Beijing, China. November 27-30, 2012","69.3","Wallner, T., Ickes, A., Lawyer, K. Analytical assessment of alcohol isomers for spark-ignition engine applications. Proceedings of the FISITA 2012 World Automotive Congress. F2012-B01-004. Beijing, China. November 27-30, 2012","23.3","Measured","D613 (CFR)Freedman, B.; Bagby, M.O. (1990). “Predicting Cetane Numbers of n-Alcohols and Methyl Esters from their Physical Properties.” J. American Oil Chemists Society (67:9) pp. 565–571. http://dx.doi.org/10.1007/BF02540768","5900","","Measured","25","Pub Chem, Yalkowsky 2003","15.9","5.8","12.5","Sigma, 1L $45.10","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","111273","","","","","","","","","","","","","","","","","","","","1-Hexanol","IUPAC Name:	1-HexanolIUPAC Name:	1-HexanolIUPAC Name:	1-HexanolIUPAC Name:	1-Hexanol","alcohol","","","Pub Chem, Riddick","No issues predicted","","","","","","","","",""
"C930D5D0-C4CF-AE49-A251-A4B936889AB6","4-Methyl-1-pentanol","102.17","C6H14O","626-89-1","","","","51.7","Predicted","","","","3","No serious warnings, LD50 intravenous, mouse 170 mg/kg","-49.2","Predicted","EPI Suite, Chemspider","151.9","Measured","Scifinder","0.8156","","20","Scifinder","Measured","","","","","44.5","","","ACD labs predicted, Chemspider","435.548595","0.19","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","26.6","","","","","","","18.3","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","11950","","Predicted","25","EPI Suite, Chemspider","","","","Sigma, 25g $338.50","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","626891","","","","","","","","","","","","","","","","","","","","4-Methyl-1-pentanol","IUPAC Name:	4-Methyl-1-pentanolIUPAC Name:	4-Methyl-1-pentanolIUPAC Name:	4-Methyl-1-pentanolIUPAC Name:	4-Methyl-1-pentanol","alcohol","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"3D069409-6416-4747-A0CA-C01C72DCD2AA","6-Hepten-3-one","112.17","C7H12O","2565-39-1","","","","38.9","Predicted","","","","","No information available","-44.1","Predicted","EPI Suite, Chemspider","140.0","Predicted","EPI Suite, Chemspider","","","","","","","","","","37.9","","","ACD labs predicted, Chemspider","337.880004","0.76","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","25.0","","","","","","","24.9","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","4665","","Predicted","25","EPI Suite, Chemspider","15.9","6.8","4.5","Aldrich Partner Products","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","2565391","","","","","","","","","","","","","","","","","","","","6-Hepten-3-one","IUPAC Name:	6-Hepten-3-oneIUPAC Name:	6-Hepten-3-oneIUPAC Name:	6-Hepten-3-oneIUPAC Name:	6-Hepten-3-one","alkene ketone","","","ACD labs predicted, Chemspider","","","","","","","","","",""
"5921FDFB-24E4-DE4F-AE42-4C78186D16F1","1-Hexen-3-one","98.14","C6H10O","1629-60-3","","","","22","Measured","","","","2","No serious warnings","-56.5","Predicted","EPI Suite, Chemspider","117.0","Predicted","EPI Suite, Chemspider","0.8518","","15","Scifinder","Measured","","","","","36.8","","","ACD labs predicted, Chemspider","374.974526","1.32","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","23.9","","","","","","","21.5","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","7689","","Predicted","25","EPI Suite, Chemspider","14.9","5.7","4.2","Alfa Aaser, 25g $321.60","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","1629603","","","","","","","","","","","","","","","","","","","","1-Hexen-3-one","IUPAC Name:	1-Hexen-3-oneIUPAC Name:	1-Hexen-3-oneIUPAC Name:	1-Hexen-3-oneIUPAC Name:	1-Hexen-3-one","alkene ketone","","","ACD labs predicted, Chemspider","Possible concern","","","","","","","","",""
"2F5C60C3-E86B-854D-8E78-55ABF0E167FC","1-Penten-3-one","84.12","C5H8O","1629-58-9","","","","-10","Measured","","","","1","Eye damage and skin corrosion, LD50 intravenous, mouse, 56 mg/kg","-69.1","Predicted","EPI Suite, Chemspider","103","Measured","Scifinder","0.9425","","0","Scifinder","Measured","","","","","34.3","","","ACD labs predicted, Chemspider","407.750832","4.15","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","22.6","","","","","","","16.8","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","21900","","Predicted","25","EPI Suite, Chemspider","","","","Sigma, 25g $148","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","1629589","","","","","","","","","","","","","","","","","","","","1-Penten-3-one","IUPAC Name:	1-Penten-3-oneIUPAC Name:	1-Penten-3-oneIUPAC Name:	1-Penten-3-oneIUPAC Name:	1-Penten-3-one","alkene ketone","","","ACD labs predicted, Chemspider","","","","","","","","","",""
"410E7166-70AF-424B-B495-1D20CD0FAC6E","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rehydrated 1-step ATJ olefins","2-butanol","2-hexanol","2-octanol","78-92-2","626-93-7","123-96-6","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","contribution group method, weighted","","","","","","","","","","","","","","","","","","","","","Placeholder. The research is underway to produce samples. Measured IQT-derived DCN of a similar mixture is 13.1","Fuel Blends","","7.8923e+16","","","","","","","","","","","","","","","","","","","Rehydrated 1-step ATJ olefins","","","","","","","","78922","626937","123966","","","","",""
"162FE8DC-A7FE-C247-B680-BBD10FE44CA6","1-Methoxy-3-methyl-benzene","122.16","C8H10O","100-84-5","3-Methylanisole, Rhoctane","","","54","Measured","","","","3","No serious warnings","-47","Measured","Scifinder","175.5","Measured","Scifinder","0.9664","","25","Scifinder","Measured","","","","","39.2","","","ACD labs predicted, Chemspider","320.890635","0.24","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","29.2","","","","","","","12.9","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","1500","","Predicted","25","EPI Suite, Scifinder","18.22","4.4","4.31","Sigma, 100 mL $58","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","100845","","","","","","","","","","","","","","","","","","","","1-Methoxy-3-methyl-benzene","IUPAC Name:	1-Methoxy-3-methyl-benzeneIUPAC Name:	1-Methoxy-3-methyl-benzeneIUPAC Name:	1-Methoxy-3-methyl-benzeneIUPAC Name:	1-Methoxy-3-methyl-benzene","aromatic alcohol ether","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"A9F8B6D5-8711-F34A-9C7E-C78B785C2E4D","2,2-bis-(1-methylethoxy)-propane","160.25","C9H20O2","1118-30-5","","","","","","","","","","No information available","","","","146.36","Predicted","70C @ 64 torr, Scifinder, ACD labs predicted146","0.840","","20","ACD labs, Scifinder","Predicted","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","7700","","Predicted","25","EPI Suite, Scifinder","","","","Shanghai Product list China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","1118305","","","","","","","","","","","","","","","","","","","","2,2-bis-(1-methylethoxy)-propane","IUPAC Name:	2,2-bis-(1-methylethoxy)-propaneIUPAC Name:	2,2-bis-(1-methylethoxy)-propaneIUPAC Name:	2,2-bis-(1-methylethoxy)-propaneIUPAC Name:	2,2-bis-(1-methylethoxy)-propane","ether","","","","","","","","","","","","",""
"F283E5AC-DD0E-DE40-B7F3-C2B4D8F14642","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rehydrated 2-step ATJ olefins","3-methyl-3-heptanol","3,4-dimethyl-3-hexanol","5-methyl-2-heptanol","5582-82-1","19550-08-4","54630-50-1","No","","","","",".83","","25","average of 3 main components","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","Group contribution method, weighted","","","","","","","","","","","","","","","","","","","","","Placeholder. Research underway to produce a sample.","Fuel Blends","","5.5828e+22","","","","","","","","","","","","","","","","","","","Rehydrated 2-step ATJ olefins","","","","","","","","5582821","19550084","54630501","","","","",""
"984AF93E-C2E8-2F43-B662-24E0FBD7B344","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Etherified 2-step ATJ olefins","3-methoxy-3-methylheptane","3-methoxy-3,4-dimethylhexane","2-methoxy-5-methylheptane","266999-46-6","NA","N","Unknown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100",">100, based on similar compounds tested by ASTM908-56","","","","","","","","","","","","","","","","","","","","","Placeholder. Research is underway to generate enough sample for testing.","Fuel Blends","","266999466","","","","","","","","","","","","","","","","","","","Etherified 2-step ATJ olefins","","","","","","","","266999466","","","","","","",""
"A54C8E7C-8B70-4945-927B-9F3B00BCD9AF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ring contraction on upgraded bio-oil","methylcyclopentane","1,1,3-trimethylcyclopentane","1,1,-dimethylcyclopentane","96-37-3","4516-69-2","1638-26-2","Unknown","","","","",".76","","20","based on measured data for the components","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","all components have ASTM908-56 RON of 91-92","","","","","","","","","","","","","","","","","","","","","","Fuel Blends","","9.6373e+18","","","","","","","","","","","","189","","","T90 value is assumed","","","","Ring contraction on upgraded bio-oil","","","","","","","","96373","4516692","1638262","","","","",""
"D56A9179-20A2-AF4D-A004-C8D5CC46E4EC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","etherified lingo-cellulosic bio-oil","anisole","4-cresol methyl ether","2-cresol ethyl ether","100-66-3","104-93-8","578-58-5","Unknown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","ASTM908-56 data on anisole and contribution method on cresole ethers","","","","","","","","","","","","","","","","","","","","","P","Fuel Blends","","1.0066e+17","","","","","","","","","","","","189","","","T90 is assumed","","","","etherified lingo-cellulosic bio-oil","","","","","","","","100663","104938","578585","","","","",""
"4678E880-EE37-DB43-84FD-4BDB11EABB47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","etherified 1-step ATJ olefins","2-ethoxybutane","2-ethoxyhexane","2-ethoxyoctane","2679-87-0","25246-72-4","63028-01-3","Unknown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Placeholder. No data on RON of any similar heavy ethers. Contribution method is not reliable for ethers. Research is underway to generate a sample for analysis.","Fuel Blends","","2.6799e+22","","","","","","","","","","","","","","","","","","","etherified 1-step ATJ olefins","","","","","","","","2679870","25246724","63028013","","","","",""
"E89C9558-8733-7245-8253-E9B3AB6AC892","1,1,3-trimethylcyclopentane","112.21","C8H16","4516-69-2","","","","6.4","Predicted","","Unknown","","","No information available","-142.4","Measured","scifinder","104.9","Measured","scifinder",".7703","","20","scifinder","Measured","","","","","33.0","","","ACD labs predicted, Chemspider","294.091436","4.70","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","23.1","","","85","Predicted Ind. Eng. Chem. Res. 2003, 42, 657-662","90.8","Predicted Ind. Eng. Chem. Res. 2003, 42, 657-662","1","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","12.56","","Predicted","25","EPI Suite, Chemspider","15.79","0.1","0.1","Alfa Chemistry, FCH Group Reagents for Synthesis, request quote","","","","","","","","?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","4516692","","","","","","","","","","","","","","","","","","","","1,1,3-trimethylcyclopentane","IUPAC Name:	1,1,3-trimethylcyclopentaneIUPAC Name:	1,1,3-trimethylcyclopentaneIUPAC Name:	1,1,3-trimethylcyclopentaneIUPAC Name:	1,1,3-trimethylcyclopentane","alkane","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
